RECORD_ID,RECORD_TYPE,RECORD_STATUS,CLASS,BLOCK,LOT,MAPBLOCKLOT,PARENT_ID,CHILD_ID,OPEN_DATE,CLOSE_DATE,PROJECT_NAME,PROJECT_ADDRESS,SUPERVISOR_DISTRICT,RELATED_BUILDING_PERMIT,NUMBER_OF_UNITS,NUMBER_OF_MARKET_RATE_UNITS,NUMBER_OF_AFFORDABLE_UNITS,NUMBER_OF_UNITS_EXIST,NUMBER_MARKET_RATE_UNITS_EXIST,NUMBER_AFFORDABLE_UNITS_EXIST,NUMBER_OF_UNITS_PROP,NUMBER_MARKET_RATE_UNITS_PROP,NUMBER_AFFORDABLE_UNITS_PROPOSED,DATE_APPLICATION_SUBMITTED,DATE_ENTITLEMENTS_APPROVED,DATE_PPA_SUBMITTED,DATE_APPLICATION_ACCEPTED,DATE_OF_FINAL_HEARING,DEVELOPER_NAME,DEVELOPER_ORG,ASSIGNED_TO_PLANNER,PLANNER_FIRST_NAME,PLANNER_LAST_NAME,PLANNER_EMAIL,PLANNER_PHONE,DESCRIPTION,DATE_PPA_LETTER_ISSUED,DATE_NIA_ISSUED,DATE_PLAN_CHECK_LETTER_ISSUED,DATE_PROJECT_DESC_STABLE,DATE_OF_FIRST_HEARING,CHANGE_OF_USE,ADDITIONS,NEW_CONSTRUCTION,LEG_ZONE_CHANGE,DEMOLITION,LOT_LINE_ADJUST,FACADE_ALT,ROW_IMPROVE,OTHER_PRJ_DESC,FORMULA_RETAIL,CANNABIS,MEDICAL_CANNABIS_DISPENSARY,MASSAGE,TOBACCO,FINANCIAL,OTHER_NON_RES,OTHER_NON_RES_DESC,SPECIAL_NEEDS,SENIOR,AFFORDABLE_UNITS,STUDENT,INCLUSIONARY,ADU,LEGALIZATION,CHANGE_OF_DWELLING_UNITS,SB35,AB2162,HOUSING_SUSTAINABILITY_DIST,RENTAL_UNITS,OWNERSHIP_UNITS,UNKOWN_UNITS,SB330,PRELIMINARY_HOUSING_APP_DATE,HOMESF,STATE_DENSITY_BONUS_ANALYZED,STATE_DENSITY_BONUS_INDIVIDUAL,BASE_DENSITY,BONUS_DENSITY,INCLUSIONARY_PERCENT,REAR_YARD,EXPOSURE,OFF_STREET_LOADING,PARKING,OPEN_SPACE,HEIGHT_LIMIT,OTHER_MODIFICATION,OTHER_MODIFICATION_DESC,AHBP_100_PERCENT_AFFORDABLE,ENVIRONMENTAL_REVIEW_TYPE,RESIDENTIAL_EXIST,PARKING_SPACES_EXIST,CAR_SHARE_SPACES_EXIST,PARKING_GSF_EXIST,RETAIL_COMMERCIAL_EXIST,OFFICE_EXIST,INDUSTRIAL_PDR_EXIST,MEDICAL_EXIST,VISITOR_EXIST,CIE_EXIST,RESIDENTIAL_PROP,PARKING_SPACES_PROP,CAR_SHARE_SPACES_PROP,PARKING_GSF_PROP,RETAIL_COMMERCIAL_PROP,OFFICE_PROP,INDUSTRIAL_PDR_PROP,MEDICAL_PROP,VISITOR_PROP,CIE_PROP,RESIDENTIAL_STUDIO_EXIST,RESIDENTIAL_1BR_EXIST,RESIDENTIAL_2BR_EXIST,RESIDENTIAL_3BR_EXIST,RESIDENTIAL_ADU_STUDIO_EXIST,RESIDENTIAL_ADU_1BR_EXIST,RESIDENTIAL_ADU_2BR_EXIST,RESIDENTIAL_ADU_3BR_EXIST,RESIDENTIAL_GH_ROOMS_EXIST,RESIDENTIAL_GH_BEDS_EXIST,RESIDENTIAL_SRO_EXIST,RESIDENTIAL_MICRO_EXIST,RESIDENTIAL_STUDIO_PROP,RESIDENTIAL_1BR_PROP,RESIDENTIAL_2BR_PROP,RESIDENTIAL_3BR_PROP,RESIDENTIAL_ADU_STUDIO_PROP,RESIDENTIAL_ADU_1BR_PROP,RESIDENTIAL_ADU_2BR_PROP,RESIDENTIAL_ADU_3BR_PROP,RESIDENTIAL_GH_ROOMS_PROP,RESIDENTIAL_GH_BEDS_PROP,RESIDENTIAL_SRO_PROP,Neighborhoods,RESIDENTIAL_MICRO_PROP,SF Find Neighborhoods,LATITUDE,Current Police Districts,Current Supervisor Districts,LONGITUDE,WKT_MULTIPOLYGON,Analysis Neighborhoods,point
2004.0049,PRJ,Closed,,1764,031,1764031,,"2004.0049A, 2004.0049C, 2004.0049E, 2004.0049V",2004-01-13 00:00:00,,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,2004-01-13 00:00:00,,,,,,,,,The project proposes to demolish the structure (used for school) located at 1338 10th Avenue and to construct a new structure at the site for use by the existing elementary school. CU Authorization is requested for an increase in the elementary school use per Section 209.3(g) in the RH-2 District. A rear yard Variance is sought for new construction of the structure within the req rear yard.  A Certificate of Appropriateness is sought to renovate and repair Landmark No. 29 (The Old Firehouse).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,11900,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2004.0661D,DRP,Closed,,2046,025,2046025,2004.0661,,2004-07-14 00:00:00,2005-03-16 00:00:00,1868 10TH AV,"1868 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Taylor, Caroline",,Sara Vellve,Sara,Vellve,sara.vellve@sfgov.org,415-558-6263,The proposal is to expand the all three floors of the existing single family dwelling towards the rear of the subject property per the enclosed plans. There will be a partial three-foot set backs  along each side property line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,37.75337382,10,8,-122.46631057,"MULTIPOLYGON (((-122.46610140000001 37.753348641000002, -122.46610615600002 37.753417195999987, -122.46651968399999 37.753399003000027, -122.46651505699998 37.753330442999982, -122.46610140000001 37.753348641000002)))",14,POINT (-122.46631057 37.75337382)
2004.0661,PRJ,Closed,,2046,025,2046025,,2004.0661D,2004-07-14 00:00:00,,1868 10TH AV,"1868 - 0 10TH AV, SAN FRANCISCO, CA 94122",,200403118379,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,The proposal is to expand the all three floors of the existing single family dwelling towards the rear of the subject property per the enclosed plans. There will be a partial three-foot set backs  along each side property line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,37.75337382,10,8,-122.46631057,"MULTIPOLYGON (((-122.46610140000001 37.753348641000002, -122.46610615600002 37.753417195999987, -122.46651968399999 37.753399003000027, -122.46651505699998 37.753330442999982, -122.46610140000001 37.753348641000002)))",14,POINT (-122.46631057 37.75337382)
2007.0023C,CUA,Closed - Withdrawn,,1441,035,1441035,2007.0023,,2007-01-04 00:00:00,2007-08-02 00:00:00,378 10TH AV,"389 - 0 09TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,,,"Pepper, Kelly",Town Consulting,Jonas Ionin,Jonas,Ionin,jonas.ionin@sfgov.org,415-558-6309,WTS installation of approximately six panel antennas and associated cabinets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.78120193,8,4,-122.46799314,"MULTIPOLYGON (((-122.46762288600002 37.781040678000011, -122.46764769700002 37.781383404999985, -122.468066733 37.781364478, -122.46848129300002 37.781345751999993, -122.46847631000003 37.781276922000018, -122.46832084900001 37.781283943999995, -122.46830101900002 37.781010048999974, -122.46762288600002 37.781040678000011)))",11,POINT (-122.46799313999999 37.78120193)
2007.0023,PRJ,Closed,,1441,035,1441035,,2007.0023C,2007-01-04 00:00:00,,378 10TH AV,"389 - 0 09TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,2007-01-04 00:00:00,,,,,,,,,WTS installation of approximately six panel antennas and associated cabinets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.78120193,8,4,-122.46799314,"MULTIPOLYGON (((-122.46762288600002 37.781040678000011, -122.46764769700002 37.781383404999985, -122.468066733 37.781364478, -122.46848129300002 37.781345751999993, -122.46847631000003 37.781276922000018, -122.46832084900001 37.781283943999995, -122.46830101900002 37.781010048999974, -122.46762288600002 37.781040678000011)))",11,POINT (-122.46799313999999 37.78120193)
2007.1121E,ENV,Closed - CEQA Clearance Issued,,3767,305,3767305,2007.1121,"2007.1121ETR, 2007.1121E_7",2007-10-24 00:00:00,2009-02-23 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Tunny, Tommy",Reuben & Junius,Rick Cooper,Rick,Cooper,rick.cooper@sfgov.org,415-575-9027,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Plan-Exemption/Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.1121E_7,ENV,Closed,,3767,305,3767305,2007.1121,,2009-09-16 00:00:00,2009-09-16 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Ince, Dan",,,,,,,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.1121V,VAR,Closed - Approved,,3767,305,3767305,2007.1121,,2009-02-27 00:00:00,2009-05-26 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Tunny, Tommy",Reuben & Junius,Ben Fu,Ben,Fu,BEN.FU@SFGOV.ORG,415-558-6613,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.1121K,SHD,Closed - Approved,,3767,305,3767305,2007.1121,,2007-09-27 00:00:00,2009-02-12 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Doyle, Jason",MacFarlane Partners,Ben Fu,Ben,Fu,BEN.FU@SFGOV.ORG,415-558-6613,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.1121E_3,ENV,Closed,,3767,305,3767305,2007.1121,,2009-06-01 00:00:00,2015-04-03 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Tunny, Tommy",Reuben & Junius,Rick Cooper,Rick,Cooper,rick.cooper@sfgov.org,415-575-9027,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.0530,PRJ,Closed,,1934,023,1934023,,2007.0530D,2007-06-04 00:00:00,2016-05-09 09:24:38,1698 10TH AV,"1698 - 0 10TH AV, SAN FRANCISCO, CA 94122",,200612018971,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,"The proposal is to construct a horizontal addition to northern side of the subject dwelling in order to incorporate a second dwelling unit and a second parking space in Zoning District RH-2. The addition is two stories and approximately 420 square feet on each floor. The proposal conforms to the requirements of the RH-2 (Residential, House, Two-Family) District.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,37.75672484,10,8,-122.46666169,"MULTIPOLYGON (((-122.46674921099998 37.756650401999991, -122.466564339 37.756658535999975, -122.46657417099999 37.756799280999985, -122.46675904300002 37.756791147000001, -122.46674921099998 37.756650401999991)))",14,POINT (-122.46666169000001 37.75672484)
2007.1121X,DNX,Closed - Approved,,3767,305,3767305,2007.1121,,2007-09-27 00:00:00,2009-05-14 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Doyle, Jason",MacFarlane Partners,Ben Fu,Ben,Fu,BEN.FU@SFGOV.ORG,415-558-6613,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.1121,PRJ,Closed,,3767,305,3767305,,"09-053, 2007.1121E, 2007.1121E_3, 2007.1121E_5, 2007.1121E_7, 2007.1121K, 2007.1121V, 2007.1121X, V09-055",2007-09-27 00:00:00,2016-05-09 09:24:37,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,113,0,0,0,0,0,113,0,0,,,,2007-09-27 00:00:00,,,,,,,,,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,35600,,,,145650,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.1121E_5,ENV,Closed,,3767,305,3767305,2007.1121,,2009-06-02 00:00:00,2009-06-02 11:33:42,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Tunny, Tommy",Reuben & Junius,Rick Cooper,Rick,Cooper,rick.cooper@sfgov.org,415-575-9027,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Plan-Determination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2007.0530D,DRP,Closed,,1934,023,1934023,2007.0530,,2007-06-04 00:00:00,2016-05-09 09:24:38,1698 10TH AV,"1698 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Hom, Albert",,Kate Conner,Kate,Conner,kate.conner@sfgov.org,415-575-6914,"The proposal is to construct a horizontal addition to northern side of the subject dwelling in order to incorporate a second dwelling unit and a second parking space in Zoning District RH-2. The addition is two stories and approximately 420 square feet on each floor. The proposal conforms to the requirements of the RH-2 (Residential, House, Two-Family) District.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,37.75672484,10,8,-122.46666169,"MULTIPOLYGON (((-122.46674921099998 37.756650401999991, -122.466564339 37.756658535999975, -122.46657417099999 37.756799280999985, -122.46675904300002 37.756791147000001, -122.46674921099998 37.756650401999991)))",14,POINT (-122.46666169000001 37.75672484)
2008.1186V,VAR,Closed - Approved,,1764,031,1764031,2008.1186,,2009-02-04 00:00:00,2009-04-08 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Phipps, Dan",Dan Phipps Architects,Aaron Starr,Aaron,Starr,aaron.starr@sfgov.org,415-558-6362,Change of use from elementary school to office use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76307463,10,11,-122.46699013,"MULTIPOLYGON (((-122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995)))",14,POINT (-122.46699013 37.76307463)
2008.1150,PRJ,Closed,,1764,031,1764031,,2008.1150C,2008-09-30 00:00:00,,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,2008-09-30 00:00:00,,,,,,,,,Change of use from school to general office use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11872,,,,,,,,,,11872,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2008.1150C,CUA,Closed - Approved,,1764,031,1764031,2008.1150,,2008-09-30 00:00:00,2009-01-15 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"La Londe, Kyle",Jeffer Mangels Butler & Marmaro LL,Aaron Starr,Aaron,Starr,aaron.starr@sfgov.org,415-558-6362,Change of use from school to general office use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2008.1186,PRJ,Closed,,1764,031,1764031,,"2008.1186A, 2008.1186E, 2008.1186V",2008-10-14 00:00:00,,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,2008-10-14 00:00:00,,,,,,,,,Change of use from elementary school to office use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76307463,10,11,-122.46699013,"MULTIPOLYGON (((-122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995)))",14,POINT (-122.46699013 37.76307463)
2008.1186A,COA,Closed - Approved,,1764,031,1764031,2008.1186,,2009-02-04 00:00:00,2009-03-04 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Phipps, Dan",Dan Phipps Architects,Aaron Starr,Aaron,Starr,aaron.starr@sfgov.org,415-558-6362,Change of use from elementary school to office use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76307463,10,11,-122.46699013,"MULTIPOLYGON (((-122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995)))",14,POINT (-122.46699013 37.76307463)
2008.1021S,SUB,Closed - Approved,,0636,034,0636034,2008.1021,,2008-08-07 00:00:00,2008-09-12 00:00:00,2435 - 2451 SACRAMENTO ST,,,,0,0,0,0,0,0,0,0,0,,,,,,,,Christine Silva,Christine,Silva,christine.lamorena@sfgov.org,415-575-9085,2 lot subdivisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.78966399,4,6,-122.4332576,"MULTIPOLYGON (((-122.43353667999997 37.789803254999981, -122.43371754600003 37.789780436000001, -122.43370104299999 37.789698833999978, -122.43369762499998 37.789699266000014, -122.43366883200002 37.789556902000015, -122.433489425 37.789579537999998, -122.433461599 37.789441366999995, -122.43337446499999 37.789452449000009, -122.43328732999998 37.789463529999978, -122.43320019700002 37.789474611000003, -122.43311306200002 37.789485693000017, -122.43302592700002 37.789496773999986, -122.43293879399999 37.789507856, -122.43285351399999 37.789518699999974, -122.43292662599998 37.789880223000011, -122.43353667999997 37.789803254999981)))",30,POINT (-122.4332576 37.78966399)
2008.1021,PRJ,Closed,,0636,034,0636034,,2008.1021S,2008-08-07 00:00:00,,2435 - 2451 SACRAMENTO ST,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2 lot subdivisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.78966399,4,6,-122.4332576,"MULTIPOLYGON (((-122.43353667999997 37.789803254999981, -122.43371754600003 37.789780436000001, -122.43370104299999 37.789698833999978, -122.43369762499998 37.789699266000014, -122.43366883200002 37.789556902000015, -122.433489425 37.789579537999998, -122.433461599 37.789441366999995, -122.43337446499999 37.789452449000009, -122.43328732999998 37.789463529999978, -122.43320019700002 37.789474611000003, -122.43311306200002 37.789485693000017, -122.43302592700002 37.789496773999986, -122.43293879399999 37.789507856, -122.43285351399999 37.789518699999974, -122.43292662599998 37.789880223000011, -122.43353667999997 37.789803254999981)))",30,POINT (-122.4332576 37.78966399)
2008.1186E,ENV,Closed - CEQA Clearance Issued,,1764,031,1764031,2008.1186,,2008-10-14 00:00:00,2008-10-22 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"La Londe, Kyle",Jeffer Mangels Butler & Marmaro LL,Brett Bollinger,Brett,Bollinger,brett.bollinger@sfgov.org,415-575-9024,Change of use from elementary school to office use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorical Exemption-Stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76307463,10,11,-122.46699013,"MULTIPOLYGON (((-122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995)))",14,POINT (-122.46699013 37.76307463)
2010.0766Z,MAP,Closed,,0636,037,0636037,2010.0766,,2010-10-12 00:00:00,2011-11-02 00:00:00,2451 Sacramento Street,,,,0,0,0,0,0,0,0,0,0,,,,,,"Eng, Francis",S. F. Housing Authority,Glenn Cabreros,Glenn,Cabreros,glenn.cabreros@sfgov.org,415-558-6169,Rezone parcel from RM-1 to Upper Fillmore Street NC District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.78968035,4,6,-122.43360295,"MULTIPOLYGON (((-122.43371754600003 37.789780436000001, -122.43370104299999 37.789698833999978, -122.43369762499998 37.789699266000014, -122.43366883200002 37.789556902000015, -122.433489425 37.789579537999998, -122.43353667999997 37.789803254999981, -122.43371754600003 37.789780436000001)))",30,POINT (-122.43360295 37.78968035)
