fk,source,last_updated,name,value
pts_1394290495475,pts,2020-01-29,permit_type,3
pts_1394290495475,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1394290495475,pts,2020-01-29,permit_creation_date,09/02/2015
pts_1394290495475,pts,2020-01-29,block,0636
pts_1394290495475,pts,2020-01-29,lot,038
pts_1394290495475,pts,2020-01-29,street_number,2451
pts_1394290495475,pts,2020-01-29,street_name,Sacramento
pts_1394290495475,pts,2020-01-29,current_status,complete
pts_1394290495475,pts,2020-01-29,current_status_date,12/12/2018
pts_1394290495475,pts,2020-01-29,filed_date,09/02/2015
pts_1394290495475,pts,2020-01-29,issued_date,05/13/2016
pts_1394290495475,pts,2020-01-29,completed_date,12/12/2018
pts_1394290495475,pts,2020-01-29,first_construction_document_date,10/04/2016
pts_1394290495475,pts,2020-01-29,permit_expiration_date,04/12/2022
pts_1394290495475,pts,2020-01-29,existing_use,apartments
pts_1394290495475,pts,2020-01-29,existing_units,98
pts_1394290495475,pts,2020-01-29,proposed_use,apartments
pts_1394290495475,pts,2020-01-29,proposed_units,98
pts_1394290495475,pts,2020-01-29,existing_construction_type,1
pts_1394290495475,pts,2020-01-29,existing_construction_type_description,constr type 1
pts_1394290495475,pts,2020-01-29,proposed_construction_type,1
pts_1394290495475,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1394290495475,pts,2020-01-29,supervisor_district,2
pts_1394290495475,pts,2020-01-29,zipcode,94115
pts_1394290495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1394290495475,pts,2020-01-29,record_id,1394290495475
pts_1438278158065,pts,2020-01-29,permit_number,201609218371
pts_1438278158065,pts,2020-01-29,permit_type,1
pts_1438278158065,pts,2020-01-29,permit_type_definition,new construction
pts_1438278158065,pts,2020-01-29,permit_creation_date,09/21/2016
pts_1438278158065,pts,2020-01-29,block,3554
pts_1438278158065,pts,2020-01-29,lot,005
pts_1438278158065,pts,2020-01-29,street_number,1950
pts_1438278158065,pts,2020-01-29,street_name,Mission
pts_1438278158065,pts,2020-01-29,current_status,issued
pts_1438278158065,pts,2020-01-29,current_status_date,02/16/2018
pts_1438278158065,pts,2020-01-29,filed_date,09/21/2016
pts_1438278158065,pts,2020-01-29,issued_date,02/16/2018
pts_1438278158065,pts,2020-01-29,first_construction_document_date,12/28/2018
pts_1438278158065,pts,2020-01-29,permit_expiration_date,01/16/2024
pts_1438278158065,pts,2020-01-29,proposed_use,apartments
pts_1438278158065,pts,2020-01-29,proposed_units,157
pts_1438278158065,pts,2020-01-29,proposed_construction_type,1
pts_1438278158065,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1438278158065,pts,2020-01-29,supervisor_district,9
pts_1438278158065,pts,2020-01-29,zipcode,94103
pts_1438278158065,pts,2020-01-29,location,"(37.76584624555139, -122.42020777419202)"
pts_1438278158065,pts,2020-01-29,record_id,1438278158065
pts_1441752495475,pts,2020-01-29,permit_number,M732207
pts_1441752495475,pts,2020-01-29,permit_type,8
pts_1441752495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1441752495475,pts,2020-01-29,permit_creation_date,10/21/2016
pts_1441752495475,pts,2020-01-29,block,0636
pts_1441752495475,pts,2020-01-29,lot,038
pts_1441752495475,pts,2020-01-29,street_number,2451
pts_1441752495475,pts,2020-01-29,street_name,Sacramento
pts_1441752495475,pts,2020-01-29,current_status,issued
pts_1441752495475,pts,2020-01-29,current_status_date,10/21/2016
pts_1441752495475,pts,2020-01-29,filed_date,10/21/2016
pts_1441752495475,pts,2020-01-29,issued_date,10/21/2016
pts_1441752495475,pts,2020-01-29,supervisor_district,2
pts_1441752495475,pts,2020-01-29,zipcode,94115
pts_1441752495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1441752495475,pts,2020-01-29,record_id,1441752495475
pts_1445018495475,pts,2020-01-29,permit_number,201611213191
pts_1445018495475,pts,2020-01-29,permit_type,8
pts_1445018495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1445018495475,pts,2020-01-29,permit_creation_date,11/21/2016
pts_1445018495475,pts,2020-01-29,block,0636
pts_1445018495475,pts,2020-01-29,lot,038
pts_1445018495475,pts,2020-01-29,street_number,2451
pts_1445018495475,pts,2020-01-29,street_name,Sacramento
pts_1445018495475,pts,2020-01-29,current_status,complete
pts_1445018495475,pts,2020-01-29,current_status_date,10/17/2018
pts_1445018495475,pts,2020-01-29,filed_date,11/21/2016
pts_1445018495475,pts,2020-01-29,issued_date,11/21/2016
pts_1445018495475,pts,2020-01-29,completed_date,10/17/2018
pts_1445018495475,pts,2020-01-29,permit_expiration_date,11/16/2017
pts_1445018495475,pts,2020-01-29,existing_use,office
pts_1445018495475,pts,2020-01-29,existing_units,98
pts_1445018495475,pts,2020-01-29,proposed_use,office
pts_1445018495475,pts,2020-01-29,proposed_units,98
pts_1445018495475,pts,2020-01-29,existing_construction_type,1
pts_1445018495475,pts,2020-01-29,existing_construction_type_description,constr type 1
pts_1445018495475,pts,2020-01-29,proposed_construction_type,1
pts_1445018495475,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1445018495475,pts,2020-01-29,supervisor_district,2
pts_1445018495475,pts,2020-01-29,zipcode,94115
pts_1445018495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1445018495475,pts,2020-01-29,record_id,1445018495475
pts_1449998495475,pts,2020-01-29,permit_number,M753711
pts_1449998495475,pts,2020-01-29,permit_type,8
pts_1449998495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1449998495475,pts,2020-01-29,permit_creation_date,01/11/2017
pts_1449998495475,pts,2020-01-29,block,0636
pts_1449998495475,pts,2020-01-29,lot,038
pts_1449998495475,pts,2020-01-29,street_number,2451
pts_1449998495475,pts,2020-01-29,street_name,Sacramento
pts_1449998495475,pts,2020-01-29,current_status,issued
pts_1449998495475,pts,2020-01-29,current_status_date,01/11/2017
pts_1449998495475,pts,2020-01-29,filed_date,01/11/2017
pts_1449998495475,pts,2020-01-29,issued_date,01/11/2017
pts_1449998495475,pts,2020-01-29,supervisor_district,2
pts_1449998495475,pts,2020-01-29,zipcode,94115
pts_1449998495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1449998495475,pts,2020-01-29,record_id,1449998495475
pts_1456042495475,pts,2020-01-29,permit_number,201703141381
pts_1456042495475,pts,2020-01-29,permit_type,3
pts_1456042495475,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1456042495475,pts,2020-01-29,permit_creation_date,03/14/2017
pts_1456042495475,pts,2020-01-29,block,0636
pts_1456042495475,pts,2020-01-29,lot,038
pts_1456042495475,pts,2020-01-29,street_number,2451
pts_1456042495475,pts,2020-01-29,street_name,Sacramento
pts_1456042495475,pts,2020-01-29,current_status,complete
pts_1456042495475,pts,2020-01-29,current_status_date,10/01/2018
pts_1456042495475,pts,2020-01-29,filed_date,03/14/2017
pts_1456042495475,pts,2020-01-29,issued_date,04/21/2017
pts_1456042495475,pts,2020-01-29,completed_date,10/01/2018
pts_1456042495475,pts,2020-01-29,permit_expiration_date,04/05/2020
pts_1456042495475,pts,2020-01-29,existing_use,apartments
pts_1456042495475,pts,2020-01-29,existing_units,98
pts_1456042495475,pts,2020-01-29,proposed_use,apartments
pts_1456042495475,pts,2020-01-29,proposed_units,98
pts_1456042495475,pts,2020-01-29,existing_construction_type,2
pts_1456042495475,pts,2020-01-29,existing_construction_type_description,constr type 2
pts_1456042495475,pts,2020-01-29,proposed_construction_type,2
pts_1456042495475,pts,2020-01-29,proposed_construction_type_description,constr type 2
pts_1456042495475,pts,2020-01-29,supervisor_district,2
pts_1456042495475,pts,2020-01-29,zipcode,94115
pts_1456042495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1456042495475,pts,2020-01-29,record_id,1456042495475
pts_1456332508585,pts,2020-01-29,permit_number,M768667
pts_1456332508585,pts,2020-01-29,permit_type,8
pts_1456332508585,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1456332508585,pts,2020-01-29,permit_creation_date,03/16/2017
pts_1456332508585,pts,2020-01-29,block,3736
pts_1456332508585,pts,2020-01-29,lot,190
pts_1456332508585,pts,2020-01-29,street_number,33
pts_1456332508585,pts,2020-01-29,street_name,Tehama
pts_1456332508585,pts,2020-01-29,current_status,issued
pts_1456332508585,pts,2020-01-29,current_status_date,03/16/2017
pts_1456332508585,pts,2020-01-29,filed_date,03/16/2017
pts_1456332508585,pts,2020-01-29,issued_date,03/16/2017
pts_1456332508585,pts,2020-01-29,supervisor_district,6
pts_1456332508585,pts,2020-01-29,zipcode,94105
pts_1456332508585,pts,2020-01-29,location,"(37.78726010664772, -122.3962642716701)"
pts_1456332508585,pts,2020-01-29,record_id,1456332508585
pts_1457141501292,pts,2020-01-29,permit_number,201703232170
pts_1457141501292,pts,2020-01-29,permit_type,3
pts_1457141501292,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1457141501292,pts,2020-01-29,permit_creation_date,03/23/2017
pts_1457141501292,pts,2020-01-29,block,3736
pts_1457141501292,pts,2020-01-29,lot,190
pts_1457141501292,pts,2020-01-29,street_number,41
pts_1457141501292,pts,2020-01-29,street_name,Tehama
pts_1457141501292,pts,2020-01-29,current_status,complete
pts_1457141501292,pts,2020-01-29,current_status_date,01/26/2018
pts_1457141501292,pts,2020-01-29,filed_date,03/23/2017
pts_1457141501292,pts,2020-01-29,issued_date,08/08/2017
pts_1457141501292,pts,2020-01-29,completed_date,01/26/2018
pts_1457141501292,pts,2020-01-29,permit_expiration_date,08/03/2018
pts_1457141501292,pts,2020-01-29,proposed_use,apartments
pts_1457141501292,pts,2020-01-29,proposed_units,403
pts_1457141501292,pts,2020-01-29,proposed_construction_type,1
pts_1457141501292,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1457141501292,pts,2020-01-29,supervisor_district,6
pts_1457141501292,pts,2020-01-29,zipcode,94105
pts_1457141501292,pts,2020-01-29,location,"(37.78726010664772, -122.3962642716701)"
pts_1457141501292,pts,2020-01-29,record_id,1457141501292
pts_1463224495475,pts,2020-01-29,permit_number,M786127
pts_1463224495475,pts,2020-01-29,permit_type,8
pts_1463224495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1463224495475,pts,2020-01-29,permit_creation_date,05/16/2017
pts_1463224495475,pts,2020-01-29,block,0636
pts_1463224495475,pts,2020-01-29,lot,038
pts_1463224495475,pts,2020-01-29,street_number,2451
pts_1463224495475,pts,2020-01-29,street_name,Sacramento
pts_1463224495475,pts,2020-01-29,current_status,filed
pts_1463224495475,pts,2020-01-29,current_status_date,05/16/2017
pts_1463224495475,pts,2020-01-29,filed_date,05/16/2017
pts_1463224495475,pts,2020-01-29,supervisor_district,2
pts_1463224495475,pts,2020-01-29,zipcode,94115
pts_1463224495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1463224495475,pts,2020-01-29,record_id,1463224495475
pts_1464175214172,pts,2020-01-29,permit_number,201705237369
pts_1464175214172,pts,2020-01-29,permit_type,3
pts_1464175214172,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1464175214172,pts,2020-01-29,permit_creation_date,05/23/2017
pts_1464175214172,pts,2020-01-29,block,6921
pts_1464175214172,pts,2020-01-29,lot,001
pts_1464175214172,pts,2020-01-29,street_number,101
pts_1464175214172,pts,2020-01-29,street_name,Urbano
pts_1464175214172,pts,2020-01-29,current_status,approved
pts_1464175214172,pts,2020-01-29,current_status_date,12/04/2017
pts_1464175214172,pts,2020-01-29,filed_date,05/23/2017
pts_1464175214172,pts,2020-01-29,existing_use,1 family dwelling
pts_1464175214172,pts,2020-01-29,existing_units,1
pts_1464175214172,pts,2020-01-29,proposed_use,2 family dwelling
pts_1464175214172,pts,2020-01-29,proposed_units,2
pts_1464175214172,pts,2020-01-29,existing_construction_type,5
pts_1464175214172,pts,2020-01-29,existing_construction_type_description,wood frame (5)
pts_1464175214172,pts,2020-01-29,proposed_construction_type,5
pts_1464175214172,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
pts_1464175214172,pts,2020-01-29,supervisor_district,7
pts_1464175214172,pts,2020-01-29,zipcode,94127
pts_1464175214172,pts,2020-01-29,location,"(37.72508433439551, -122.46452998978481)"
pts_1464175214172,pts,2020-01-29,record_id,1464175214172
pts_1492183510316,pts,2020-01-29,permit_number,201705237369
pts_1492183510316,pts,2020-01-29,permit_type,3
pts_1492183510316,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1492183510316,pts,2020-01-29,permit_creation_date,05/23/2017
pts_1492183510316,pts,2020-01-29,block,6921
pts_1492183510316,pts,2020-01-29,lot,001
pts_1492183510316,pts,2020-01-29,street_number,797
pts_1492183510316,pts,2020-01-29,street_name,Victoria
pts_1492183510316,pts,2020-01-29,current_status,complete
pts_1492183510316,pts,2020-01-29,current_status_date,05/01/2018
pts_1492183510316,pts,2020-01-29,filed_date,05/23/2017
pts_1492183510316,pts,2020-01-29,issued_date,01/02/2018
pts_1492183510316,pts,2020-01-29,completed_date,05/01/2018
pts_1492183510316,pts,2020-01-29,permit_expiration_date,12/28/2018
pts_1492183510316,pts,2020-01-29,existing_use,1 family dwelling
pts_1492183510316,pts,2020-01-29,existing_units,1
pts_1492183510316,pts,2020-01-29,proposed_use,2 family dwelling
pts_1492183510316,pts,2020-01-29,proposed_units,2
pts_1492183510316,pts,2020-01-29,existing_construction_type,5
pts_1492183510316,pts,2020-01-29,existing_construction_type_description,wood frame (5)
pts_1492183510316,pts,2020-01-29,proposed_construction_type,5
pts_1492183510316,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
pts_1492183510316,pts,2020-01-29,supervisor_district,7
pts_1492183510316,pts,2020-01-29,zipcode,94127
pts_1492183510316,pts,2020-01-29,location,"(37.72508761204696, -122.46452998953377)"
pts_1492183510316,pts,2020-01-29,record_id,1492183510316
pts_1465081108606,pts,2020-01-29,permit_number,201705318009
pts_1465081108606,pts,2020-01-29,permit_type,3
pts_1465081108606,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1465081108606,pts,2020-01-29,permit_creation_date,05/31/2017
pts_1465081108606,pts,2020-01-29,block,1652
pts_1465081108606,pts,2020-01-29,lot,026
pts_1465081108606,pts,2020-01-29,street_number,738
pts_1465081108606,pts,2020-01-29,street_name,10th
pts_1465081108606,pts,2020-01-29,current_status,issued
pts_1465081108606,pts,2020-01-29,current_status_date,03/22/2019
pts_1465081108606,pts,2020-01-29,filed_date,05/31/2017
pts_1465081108606,pts,2020-01-29,issued_date,03/22/2019
pts_1465081108606,pts,2020-01-29,first_construction_document_date,05/03/2019
pts_1465081108606,pts,2020-01-29,permit_expiration_date,03/06/2022
pts_1465081108606,pts,2020-01-29,existing_use,2 family dwelling
pts_1465081108606,pts,2020-01-29,existing_units,2
pts_1465081108606,pts,2020-01-29,proposed_use,2 family dwelling
pts_1465081108606,pts,2020-01-29,proposed_units,2
pts_1465081108606,pts,2020-01-29,existing_construction_type,5
pts_1465081108606,pts,2020-01-29,existing_construction_type_description,wood frame (5)
pts_1465081108606,pts,2020-01-29,proposed_construction_type,5
pts_1465081108606,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
pts_1465081108606,pts,2020-01-29,supervisor_district,1
pts_1465081108606,pts,2020-01-29,zipcode,94118
pts_1465081108606,pts,2020-01-29,location,"(37.77441419689401, -122.46777334148037)"
pts_1465081108606,pts,2020-01-29,record_id,1465081108606
pts_1465082390978,pts,2020-01-29,permit_number,201705318009
pts_1465082390978,pts,2020-01-29,permit_type,3
pts_1465082390978,pts,2020-01-29,permit_type_definition,additions alterations or repairs
pts_1465082390978,pts,2020-01-29,permit_creation_date,05/31/2017
pts_1465082390978,pts,2020-01-29,block,1652
pts_1465082390978,pts,2020-01-29,lot,026
pts_1465082390978,pts,2020-01-29,street_number,738
pts_1465082390978,pts,2020-01-29,street_number_suffix,A
pts_1465082390978,pts,2020-01-29,street_name,10th
pts_1465082390978,pts,2020-01-29,current_status,issued
pts_1465082390978,pts,2020-01-29,current_status_date,03/22/2019
pts_1465082390978,pts,2020-01-29,filed_date,05/31/2017
pts_1465082390978,pts,2020-01-29,issued_date,03/22/2019
pts_1465082390978,pts,2020-01-29,first_construction_document_date,05/03/2019
pts_1465082390978,pts,2020-01-29,permit_expiration_date,03/06/2022
pts_1465082390978,pts,2020-01-29,existing_use,2 family dwelling
pts_1465082390978,pts,2020-01-29,existing_units,2
pts_1465082390978,pts,2020-01-29,proposed_use,2 family dwelling
pts_1465082390978,pts,2020-01-29,proposed_units,2
pts_1465082390978,pts,2020-01-29,existing_construction_type,5
pts_1465082390978,pts,2020-01-29,existing_construction_type_description,wood frame (5)
pts_1465082390978,pts,2020-01-29,proposed_construction_type,5
pts_1465082390978,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
pts_1465082390978,pts,2020-01-29,supervisor_district,1
pts_1465082390978,pts,2020-01-29,zipcode,94118
pts_1465082390978,pts,2020-01-29,location,"(37.77441419689401, -122.46777334148037)"
pts_1465082390978,pts,2020-01-29,record_id,1465082390978
pts_1465252495475,pts,2020-01-29,permit_number,201706018145
pts_1465252495475,pts,2020-01-29,permit_type,8
pts_1465252495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1465252495475,pts,2020-01-29,permit_creation_date,06/01/2017
pts_1465252495475,pts,2020-01-29,block,0636
pts_1465252495475,pts,2020-01-29,lot,038
pts_1465252495475,pts,2020-01-29,street_number,2451
pts_1465252495475,pts,2020-01-29,street_name,Sacramento
pts_1465252495475,pts,2020-01-29,current_status,complete
pts_1465252495475,pts,2020-01-29,current_status_date,10/10/2018
pts_1465252495475,pts,2020-01-29,filed_date,06/01/2017
pts_1465252495475,pts,2020-01-29,issued_date,06/01/2017
pts_1465252495475,pts,2020-01-29,completed_date,10/10/2018
pts_1465252495475,pts,2020-01-29,permit_expiration_date,05/27/2018
pts_1465252495475,pts,2020-01-29,existing_use,apartments
pts_1465252495475,pts,2020-01-29,existing_units,98
pts_1465252495475,pts,2020-01-29,proposed_use,apartments
pts_1465252495475,pts,2020-01-29,proposed_units,98
pts_1465252495475,pts,2020-01-29,existing_construction_type,1
pts_1465252495475,pts,2020-01-29,existing_construction_type_description,constr type 1
pts_1465252495475,pts,2020-01-29,proposed_construction_type,1
pts_1465252495475,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1465252495475,pts,2020-01-29,supervisor_district,2
pts_1465252495475,pts,2020-01-29,zipcode,94115
pts_1465252495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1465252495475,pts,2020-01-29,record_id,1465252495475
pts_1465580423638,pts,2020-01-29,permit_number,201706058373
pts_1465580423638,pts,2020-01-29,permit_type,8
pts_1465580423638,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1465580423638,pts,2020-01-29,permit_creation_date,06/05/2017
pts_1465580423638,pts,2020-01-29,block,1652
pts_1465580423638,pts,2020-01-29,lot,033
pts_1465580423638,pts,2020-01-29,street_number,708
pts_1465580423638,pts,2020-01-29,street_name,10th
pts_1465580423638,pts,2020-01-29,current_status,complete
pts_1465580423638,pts,2020-01-29,current_status_date,07/31/2017
pts_1465580423638,pts,2020-01-29,filed_date,06/05/2017
pts_1465580423638,pts,2020-01-29,issued_date,06/07/2017
pts_1465580423638,pts,2020-01-29,completed_date,07/31/2017
pts_1465580423638,pts,2020-01-29,permit_expiration_date,06/02/2018
pts_1465580423638,pts,2020-01-29,existing_use,2 family dwelling
pts_1465580423638,pts,2020-01-29,existing_units,2
pts_1465580423638,pts,2020-01-29,proposed_use,2 family dwelling
pts_1465580423638,pts,2020-01-29,proposed_units,2
pts_1465580423638,pts,2020-01-29,existing_construction_type,5
pts_1465580423638,pts,2020-01-29,existing_construction_type_description,wood frame (5)
pts_1465580423638,pts,2020-01-29,proposed_construction_type,5
pts_1465580423638,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
pts_1465580423638,pts,2020-01-29,supervisor_district,1
pts_1465580423638,pts,2020-01-29,zipcode,94118
pts_1465580423638,pts,2020-01-29,location,"(37.774892048568525, -122.4678512526563)"
pts_1465580423638,pts,2020-01-29,record_id,1465580423638
pts_1467549495475,pts,2020-01-29,permit_number,M799388
pts_1467549495475,pts,2020-01-29,permit_type,8
pts_1467549495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1467549495475,pts,2020-01-29,permit_creation_date,06/20/2017
pts_1467549495475,pts,2020-01-29,block,0636
pts_1467549495475,pts,2020-01-29,lot,038
pts_1467549495475,pts,2020-01-29,street_number,2451
pts_1467549495475,pts,2020-01-29,street_name,Sacramento
pts_1467549495475,pts,2020-01-29,current_status,issued
pts_1467549495475,pts,2020-01-29,current_status_date,06/20/2017
pts_1467549495475,pts,2020-01-29,filed_date,06/20/2017
pts_1467549495475,pts,2020-01-29,issued_date,06/20/2017
pts_1467549495475,pts,2020-01-29,supervisor_district,2
pts_1467549495475,pts,2020-01-29,zipcode,94115
pts_1467549495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1467549495475,pts,2020-01-29,record_id,1467549495475
pts_1471234501292,pts,2020-01-29,permit_number,201707202444
pts_1471234501292,pts,2020-01-29,permit_type,8
pts_1471234501292,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1471234501292,pts,2020-01-29,permit_creation_date,07/20/2017
pts_1471234501292,pts,2020-01-29,block,3736
pts_1471234501292,pts,2020-01-29,lot,190
pts_1471234501292,pts,2020-01-29,street_number,41
pts_1471234501292,pts,2020-01-29,street_name,Tehama
pts_1471234501292,pts,2020-01-29,current_status,complete
pts_1471234501292,pts,2020-01-29,current_status_date,05/03/2018
pts_1471234501292,pts,2020-01-29,filed_date,07/20/2017
pts_1471234501292,pts,2020-01-29,issued_date,07/20/2017
pts_1471234501292,pts,2020-01-29,completed_date,05/03/2018
pts_1471234501292,pts,2020-01-29,permit_expiration_date,07/15/2018
pts_1471234501292,pts,2020-01-29,existing_use,vacant lot
pts_1471234501292,pts,2020-01-29,proposed_use,apartments
pts_1471234501292,pts,2020-01-29,proposed_units,403
pts_1471234501292,pts,2020-01-29,proposed_construction_type,1
pts_1471234501292,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1471234501292,pts,2020-01-29,supervisor_district,6
pts_1471234501292,pts,2020-01-29,zipcode,94105
pts_1471234501292,pts,2020-01-29,location,"(37.78726010664772, -122.3962642716701)"
pts_1471234501292,pts,2020-01-29,record_id,1471234501292
pts_1472547495475,pts,2020-01-29,permit_number,M814787
pts_1472547495475,pts,2020-01-29,permit_type,8
pts_1472547495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1472547495475,pts,2020-01-29,permit_creation_date,07/31/2017
pts_1472547495475,pts,2020-01-29,block,0636
pts_1472547495475,pts,2020-01-29,lot,038
pts_1472547495475,pts,2020-01-29,street_number,2451
pts_1472547495475,pts,2020-01-29,street_name,Sacramento
pts_1472547495475,pts,2020-01-29,current_status,issued
pts_1472547495475,pts,2020-01-29,current_status_date,07/31/2017
pts_1472547495475,pts,2020-01-29,filed_date,07/31/2017
pts_1472547495475,pts,2020-01-29,issued_date,07/31/2017
pts_1472547495475,pts,2020-01-29,supervisor_district,2
pts_1472547495475,pts,2020-01-29,zipcode,94115
pts_1472547495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1472547495475,pts,2020-01-29,record_id,1472547495475
pts_1472804495475,pts,2020-01-29,permit_number,201708013535
pts_1472804495475,pts,2020-01-29,permit_type,8
pts_1472804495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1472804495475,pts,2020-01-29,permit_creation_date,08/01/2017
pts_1472804495475,pts,2020-01-29,block,0636
pts_1472804495475,pts,2020-01-29,lot,038
pts_1472804495475,pts,2020-01-29,street_number,2451
pts_1472804495475,pts,2020-01-29,street_name,Sacramento
pts_1472804495475,pts,2020-01-29,current_status,complete
pts_1472804495475,pts,2020-01-29,current_status_date,11/13/2018
pts_1472804495475,pts,2020-01-29,filed_date,08/01/2017
pts_1472804495475,pts,2020-01-29,issued_date,08/01/2017
pts_1472804495475,pts,2020-01-29,completed_date,11/13/2018
pts_1472804495475,pts,2020-01-29,permit_expiration_date,07/27/2018
pts_1472804495475,pts,2020-01-29,existing_use,apartments
pts_1472804495475,pts,2020-01-29,existing_units,98
pts_1472804495475,pts,2020-01-29,proposed_use,apartments
pts_1472804495475,pts,2020-01-29,proposed_units,98
pts_1472804495475,pts,2020-01-29,existing_construction_type,1
pts_1472804495475,pts,2020-01-29,existing_construction_type_description,constr type 1
pts_1472804495475,pts,2020-01-29,proposed_construction_type,1
pts_1472804495475,pts,2020-01-29,proposed_construction_type_description,constr type 1
pts_1472804495475,pts,2020-01-29,supervisor_district,2
pts_1472804495475,pts,2020-01-29,zipcode,94115
pts_1472804495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1472804495475,pts,2020-01-29,record_id,1472804495475
pts_1484460495475,pts,2020-01-29,permit_number,M847367
pts_1484460495475,pts,2020-01-29,permit_type,8
pts_1484460495475,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1484460495475,pts,2020-01-29,permit_creation_date,10/24/2017
pts_1484460495475,pts,2020-01-29,block,0636
pts_1484460495475,pts,2020-01-29,lot,038
pts_1484460495475,pts,2020-01-29,street_number,2451
pts_1484460495475,pts,2020-01-29,street_name,Sacramento
pts_1484460495475,pts,2020-01-29,current_status,issued
pts_1484460495475,pts,2020-01-29,current_status_date,11/14/2017
pts_1484460495475,pts,2020-01-29,filed_date,10/24/2017
pts_1484460495475,pts,2020-01-29,issued_date,11/14/2017
pts_1484460495475,pts,2020-01-29,supervisor_district,2
pts_1484460495475,pts,2020-01-29,zipcode,94115
pts_1484460495475,pts,2020-01-29,location,"(37.78966078022135, -122.43319509133869)"
pts_1484460495475,pts,2020-01-29,record_id,1484460495475
pts_1488546103268,pts,2020-01-29,permit_number,201711284964
pts_1488546103268,pts,2020-01-29,permit_type,8
pts_1488546103268,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1488546103268,pts,2020-01-29,permit_creation_date,11/28/2017
pts_1488546103268,pts,2020-01-29,block,1535
pts_1488546103268,pts,2020-01-29,lot,025
pts_1488546103268,pts,2020-01-29,street_number,478
pts_1488546103268,pts,2020-01-29,street_name,10th
pts_1488546103268,pts,2020-01-29,current_status,complete
pts_1488546103268,pts,2020-01-29,current_status_date,12/11/2017
pts_1488546103268,pts,2020-01-29,filed_date,11/28/2017
pts_1488546103268,pts,2020-01-29,issued_date,11/28/2017
pts_1488546103268,pts,2020-01-29,completed_date,12/11/2017
pts_1488546103268,pts,2020-01-29,permit_expiration_date,11/23/2018
pts_1488546103268,pts,2020-01-29,existing_use,2 family dwelling
pts_1488546103268,pts,2020-01-29,existing_units,2
pts_1488546103268,pts,2020-01-29,proposed_use,2 family dwelling
pts_1488546103268,pts,2020-01-29,proposed_units,2
pts_1488546103268,pts,2020-01-29,existing_construction_type,5
pts_1488546103268,pts,2020-01-29,existing_construction_type_description,wood frame (5)
pts_1488546103268,pts,2020-01-29,proposed_construction_type,5
pts_1488546103268,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
pts_1488546103268,pts,2020-01-29,supervisor_district,1
pts_1488546103268,pts,2020-01-29,zipcode,94118
pts_1488546103268,pts,2020-01-29,location,"(37.779332583627614, -122.46812819228221)"
pts_1488546103268,pts,2020-01-29,record_id,1488546103268
pts_1488557475859,pts,2020-01-29,permit_number,201711284964
pts_1488557475859,pts,2020-01-29,permit_type,8
pts_1488557475859,pts,2020-01-29,permit_type_definition,otc alterations permit
pts_1488557475859,pts,2020-01-29,permit_creation_date,11/28/2017
