fk,source,last_updated,name,value
1465580423638,pts,2020-01-29,existing_units,2
1465580423638,pts,2020-01-29,proposed_use,2 family dwelling
1465580423638,pts,2020-01-29,proposed_units,2
1465580423638,pts,2020-01-29,existing_construction_type,5
1465580423638,pts,2020-01-29,existing_construction_type_description,wood frame (5)
1465580423638,pts,2020-01-29,proposed_construction_type,5
1465580423638,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
1465580423638,pts,2020-01-29,supervisor_district,1
1465580423638,pts,2020-01-29,zipcode,94118
1465580423638,pts,2020-01-29,location,"(37.774892048568525, -122.4678512526563)"
1465580423638,pts,2020-01-29,record_id,1465580423638
1471234501292,pts,2020-01-29,permit_number,201707202444
1471234501292,pts,2020-01-29,permit_type,8
1471234501292,pts,2020-01-29,permit_type_definition,otc alterations permit
1471234501292,pts,2020-01-29,permit_creation_date,07/20/2017
1471234501292,pts,2020-01-29,block,3736
1471234501292,pts,2020-01-29,lot,190
1471234501292,pts,2020-01-29,street_number,41
1471234501292,pts,2020-01-29,street_name,Tehama
1471234501292,pts,2020-01-29,current_status,complete
1471234501292,pts,2020-01-29,current_status_date,05/03/2018
1471234501292,pts,2020-01-29,filed_date,07/20/2017
1471234501292,pts,2020-01-29,issued_date,07/20/2017
1471234501292,pts,2020-01-29,completed_date,05/03/2018
1471234501292,pts,2020-01-29,permit_expiration_date,07/15/2018
1471234501292,pts,2020-01-29,existing_use,vacant lot
1471234501292,pts,2020-01-29,proposed_use,apartments
1471234501292,pts,2020-01-29,proposed_units,403
1471234501292,pts,2020-01-29,proposed_construction_type,1
1471234501292,pts,2020-01-29,proposed_construction_type_description,constr type 1
1471234501292,pts,2020-01-29,supervisor_district,6
1471234501292,pts,2020-01-29,zipcode,94105
1471234501292,pts,2020-01-29,location,"(37.78726010664772, -122.3962642716701)"
1471234501292,pts,2020-01-29,record_id,1471234501292
1488546103268,pts,2020-01-29,permit_number,201711284964
1488546103268,pts,2020-01-29,permit_type,8
1488546103268,pts,2020-01-29,permit_type_definition,otc alterations permit
1488546103268,pts,2020-01-29,permit_creation_date,11/28/2017
1488546103268,pts,2020-01-29,block,1535
1488546103268,pts,2020-01-29,lot,025
1488546103268,pts,2020-01-29,street_number,478
1488546103268,pts,2020-01-29,street_name,10th
1488546103268,pts,2020-01-29,current_status,complete
1488546103268,pts,2020-01-29,current_status_date,12/11/2017
1488546103268,pts,2020-01-29,filed_date,11/28/2017
1488546103268,pts,2020-01-29,issued_date,11/28/2017
1488546103268,pts,2020-01-29,completed_date,12/11/2017
1488546103268,pts,2020-01-29,permit_expiration_date,11/23/2018
1488546103268,pts,2020-01-29,existing_use,2 family dwelling
1488546103268,pts,2020-01-29,existing_units,2
1488546103268,pts,2020-01-29,proposed_use,2 family dwelling
1488546103268,pts,2020-01-29,proposed_units,2
1488546103268,pts,2020-01-29,existing_construction_type,5
1488546103268,pts,2020-01-29,existing_construction_type_description,wood frame (5)
1488546103268,pts,2020-01-29,proposed_construction_type,5
1488546103268,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
1488546103268,pts,2020-01-29,supervisor_district,1
1488546103268,pts,2020-01-29,zipcode,94118
1488546103268,pts,2020-01-29,location,"(37.779332583627614, -122.46812819228221)"
1488546103268,pts,2020-01-29,record_id,1488546103268
1488557475859,pts,2020-01-29,permit_number,201711284964
1488557475859,pts,2020-01-29,permit_type,8
1488557475859,pts,2020-01-29,permit_type_definition,otc alterations permit
1488557475859,pts,2020-01-29,permit_creation_date,11/28/2017
1488557475859,pts,2020-01-29,block,1535
1488557475859,pts,2020-01-29,lot,025
1488557475859,pts,2020-01-29,street_number,480
1488557475859,pts,2020-01-29,street_name,10th
1488557475859,pts,2020-01-29,current_status,complete
1488557475859,pts,2020-01-29,current_status_date,12/11/2017
1488557475859,pts,2020-01-29,filed_date,11/28/2017
1488557475859,pts,2020-01-29,issued_date,11/28/2017
1488557475859,pts,2020-01-29,completed_date,12/11/2017
1488557475859,pts,2020-01-29,permit_expiration_date,11/23/2018
1488557475859,pts,2020-01-29,existing_use,2 family dwelling
1488557475859,pts,2020-01-29,existing_units,2
1488557475859,pts,2020-01-29,proposed_use,2 family dwelling
1488557475859,pts,2020-01-29,proposed_units,2
1488557475859,pts,2020-01-29,existing_construction_type,5
1488557475859,pts,2020-01-29,existing_construction_type_description,wood frame (5)
1488557475859,pts,2020-01-29,proposed_construction_type,5
1488557475859,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
1488557475859,pts,2020-01-29,supervisor_district,1
1488557475859,pts,2020-01-29,zipcode,94118
1488557475859,pts,2020-01-29,location,"(37.779332583627614, -122.46812819228221)"
1488557475859,pts,2020-01-29,record_id,1488557475859
1493240480621,pts,2020-01-29,permit_number,201801118389
1493240480621,pts,2020-01-29,permit_type,8
1493240480621,pts,2020-01-29,permit_type_definition,otc alterations permit
1493240480621,pts,2020-01-29,permit_creation_date,01/11/2018
1493240480621,pts,2020-01-29,block,3721
1493240480621,pts,2020-01-29,lot,119
1493240480621,pts,2020-01-29,street_number,500
1493240480621,pts,2020-01-29,street_name,Howard
1493240480621,pts,2020-01-29,unit,0
1493240480621,pts,2020-01-29,current_status,complete
1493240480621,pts,2020-01-29,current_status_date,04/30/2018
1493240480621,pts,2020-01-29,filed_date,01/11/2018
1493240480621,pts,2020-01-29,issued_date,01/11/2018
1493240480621,pts,2020-01-29,completed_date,04/30/2018
1493240480621,pts,2020-01-29,permit_expiration_date,01/06/2019
1493240480621,pts,2020-01-29,existing_use,office
1493240480621,pts,2020-01-29,proposed_use,office
1493240480621,pts,2020-01-29,existing_construction_type,1
1493240480621,pts,2020-01-29,existing_construction_type_description,constr type 1
1493240480621,pts,2020-01-29,proposed_construction_type,1
1493240480621,pts,2020-01-29,proposed_construction_type_description,constr type 1
1493240480621,pts,2020-01-29,supervisor_district,6
1493240480621,pts,2020-01-29,zipcode,94105
1493240480621,pts,2020-01-29,location,"(37.788500666571075, -122.39668202248991)"
1493240480621,pts,2020-01-29,record_id,1493240480621
1549264108606,pts,2020-01-29,permit_number,201904198487
1549264108606,pts,2020-01-29,permit_type,8
1549264108606,pts,2020-01-29,permit_type_definition,otc alterations permit
1549264108606,pts,2020-01-29,permit_creation_date,04/19/2019
1549264108606,pts,2020-01-29,block,1652
1549264108606,pts,2020-01-29,lot,026
1549264108606,pts,2020-01-29,street_number,738
1549264108606,pts,2020-01-29,street_name,10th
1549264108606,pts,2020-01-29,current_status,issued
1549264108606,pts,2020-01-29,current_status_date,04/19/2019
1549264108606,pts,2020-01-29,filed_date,04/19/2019
1549264108606,pts,2020-01-29,issued_date,04/19/2019
1549264108606,pts,2020-01-29,permit_expiration_date,04/13/2020
1549264108606,pts,2020-01-29,existing_use,2 family dwelling
1549264108606,pts,2020-01-29,existing_units,2
1549264108606,pts,2020-01-29,proposed_use,2 family dwelling
1549264108606,pts,2020-01-29,proposed_units,2
1549264108606,pts,2020-01-29,existing_construction_type,5
1549264108606,pts,2020-01-29,existing_construction_type_description,wood frame (5)
1549264108606,pts,2020-01-29,proposed_construction_type,5
1549264108606,pts,2020-01-29,proposed_construction_type_description,wood frame (5)
1549264108606,pts,2020-01-29,supervisor_district,1
1549264108606,pts,2020-01-29,zipcode,94118
1549264108606,pts,2020-01-29,location,"(37.77441419689401, -122.46777334148037)"
1549264108606,pts,2020-01-29,record_id,1549264108606
201404304554_2018-01-11,tco,2020-01-29,building_permit_number,201404304554
201404304554_2018-01-11,tco,2020-01-29,address,41 Tehama Street
201404304554_2018-01-11,tco,2020-01-29,date_issued,2018/01/11
201404304554_2018-01-11,tco,2020-01-29,building_permit_type,Amended TCO
201404304554_2018-01-11,tco,2020-01-29,num_units,68
201405286908_2018-01-19,tco,2020-01-29,building_permit_number,201405286908
201405286908_2018-01-19,tco,2020-01-29,address,1075 Market Street
201405286908_2018-01-19,tco,2020-01-29,date_issued,2018/01/19
201405286908_2018-01-19,tco,2020-01-29,building_permit_type,Initial TCO
201405286908_2018-01-19,tco,2020-01-29,num_units,90
201408133766_2018-01-23,tco,2020-01-29,building_permit_number,201408133766
201408133766_2018-01-23,tco,2020-01-29,address,110 Channel Street
201408133766_2018-01-23,tco,2020-01-29,date_issued,2018/01/23
201408133766_2018-01-23,tco,2020-01-29,building_permit_type,Amended TCO
201408133766_2018-01-23,tco,2020-01-29,num_units,15
201309045886_2018-01-29,tco,2020-01-29,building_permit_number,201309045886
201309045886_2018-01-29,tco,2020-01-29,address,855 Brannan Street
201309045886_2018-01-29,tco,2020-01-29,date_issued,2018/01/29
201309045886_2018-01-29,tco,2020-01-29,building_permit_type,Amended TCO
201309045886_2018-01-29,tco,2020-01-29,num_units,2
201908098418_2019-11-01,tco,2020-01-29,building_permit_number,201908098418
201908098418_2019-11-01,tco,2020-01-29,address,830 40th Avenue
201908098418_2019-11-01,tco,2020-01-29,date_issued,2019/11/01
201908098418_2019-11-01,tco,2020-01-29,building_permit_type,CFC
201908098418_2019-11-01,tco,2020-01-29,num_units,1
201703060758_2018-01-02,tco,2020-01-29,building_permit_number,201703060758
201703060758_2018-01-02,tco,2020-01-29,address,2860 22nd Street
201703060758_2018-01-02,tco,2020-01-29,date_issued,2018/01/02
201703060758_2018-01-02,tco,2020-01-29,building_permit_type,CFC
201703060758_2018-01-02,tco,2020-01-29,num_units,1
201510169925_2018-01-04,tco,2020-01-29,building_permit_number,201510169925
201510169925_2018-01-04,tco,2020-01-29,address,172 Haight Street
201510169925_2018-01-04,tco,2020-01-29,date_issued,2018/01/04
201510169925_2018-01-04,tco,2020-01-29,building_permit_type,CFC
201510169925_2018-01-04,tco,2020-01-29,num_units,2
201307262927_2018-01-08,tco,2020-01-29,building_permit_number,201307262927
201307262927_2018-01-08,tco,2020-01-29,address,955 Natoma St
201307262927_2018-01-08,tco,2020-01-29,date_issued,2018/01/08
201307262927_2018-01-08,tco,2020-01-29,building_permit_type,CFC
201307262927_2018-01-08,tco,2020-01-29,num_units,1
201704264920_2018-01-08,tco,2020-01-29,building_permit_number,201704264920
201704264920_2018-01-08,tco,2020-01-29,address,208 Flood Street
201704264920_2018-01-08,tco,2020-01-29,date_issued,2018/01/08
201704264920_2018-01-08,tco,2020-01-29,building_permit_type,CFC
201704264920_2018-01-08,tco,2020-01-29,num_units,1
201611162876_2018-01-10,tco,2020-01-29,building_permit_number,201611162876
201611162876_2018-01-10,tco,2020-01-29,address,685 26th Avenue
201611162876_2018-01-10,tco,2020-01-29,date_issued,2018/01/10
201611162876_2018-01-10,tco,2020-01-29,building_permit_type,CFC
201611162876_2018-01-10,tco,2020-01-29,num_units,1
201307313201_2018-01-11,tco,2020-01-29,building_permit_number,201307313201
201307313201_2018-01-11,tco,2020-01-29,address,972 Bush Street
201307313201_2018-01-11,tco,2020-01-29,date_issued,2018/01/11
201307313201_2018-01-11,tco,2020-01-29,building_permit_type,CFC
201307313201_2018-01-11,tco,2020-01-29,num_units,3
201601086723_2018-01-12,tco,2020-01-29,building_permit_number,201601086723
201601086723_2018-01-12,tco,2020-01-29,address,208 San Jose Avenue
201601086723_2018-01-12,tco,2020-01-29,date_issued,2018/01/12
201601086723_2018-01-12,tco,2020-01-29,building_permit_type,CFC
201601086723_2018-01-12,tco,2020-01-29,num_units,1
201609097350_2018-01-16,tco,2020-01-29,building_permit_number,201609097350
201609097350_2018-01-16,tco,2020-01-29,address,88A Valparaiso Street
201609097350_2018-01-16,tco,2020-01-29,date_issued,2018/01/16
201609097350_2018-01-16,tco,2020-01-29,building_permit_type,CFC
201609097350_2018-01-16,tco,2020-01-29,num_units,1
201607142411_2018-01-16,tco,2020-01-29,building_permit_number,201607142411
201607142411_2018-01-16,tco,2020-01-29,address,69 Henry Street
201607142411_2018-01-16,tco,2020-01-29,date_issued,2018/01/16
201607142411_2018-01-16,tco,2020-01-29,building_permit_type,CFC
201607142411_2018-01-16,tco,2020-01-29,num_units,1
201604084287_2018-01-17,tco,2020-01-29,building_permit_number,201604084287
201604084287_2018-01-17,tco,2020-01-29,address,729 Gratton Avenue
201604084287_2018-01-17,tco,2020-01-29,date_issued,2018/01/17
201604084287_2018-01-17,tco,2020-01-29,building_permit_type,CFC
201604084287_2018-01-17,tco,2020-01-29,num_units,1
201702038579_2018-01-18,tco,2020-01-29,building_permit_number,201702038579
201702038579_2018-01-18,tco,2020-01-29,address,590 30th Avenue
201702038579_2018-01-18,tco,2020-01-29,date_issued,2018/01/18
201702038579_2018-01-18,tco,2020-01-29,building_permit_type,CFC
201702038579_2018-01-18,tco,2020-01-29,num_units,1
201604124545_2018-01-19,tco,2020-01-29,building_permit_number,201604124545
201604124545_2018-01-19,tco,2020-01-29,address,1903 23rd Street
201604124545_2018-01-19,tco,2020-01-29,date_issued,2018/01/19
201604124545_2018-01-19,tco,2020-01-29,building_permit_type,CFC
201604124545_2018-01-19,tco,2020-01-29,num_units,1
201602189860_2018-01-22,tco,2020-01-29,building_permit_number,201602189860
201602189860_2018-01-22,tco,2020-01-29,address,2190 Grove Street
201602189860_2018-01-22,tco,2020-01-29,date_issued,2018/01/22
201602189860_2018-01-22,tco,2020-01-29,building_permit_type,CFC
201602189860_2018-01-22,tco,2020-01-29,num_units,5
201505287372_2018-01-24,tco,2020-01-29,building_permit_number,201505287372
201505287372_2018-01-24,tco,2020-01-29,address,175 Maynard
201505287372_2018-01-24,tco,2020-01-29,date_issued,2018/01/24
201505287372_2018-01-24,tco,2020-01-29,building_permit_type,CFC
201505287372_2018-01-24,tco,2020-01-29,num_units,1
201306129341_2018-01-25,tco,2020-01-29,building_permit_number,201306129341
201306129341_2018-01-25,tco,2020-01-29,address,333 Pennsylvani Avenue
201306129341_2018-01-25,tco,2020-01-29,date_issued,2018/01/25
201306129341_2018-01-25,tco,2020-01-29,building_permit_type,CFC
201306129341_2018-01-25,tco,2020-01-29,num_units,2
201609016639_2018-01-26,tco,2020-01-29,building_permit_number,201609016639
201609016639_2018-01-26,tco,2020-01-29,address,78 Lee Avenue
201609016639_2018-01-26,tco,2020-01-29,date_issued,2018/01/26
201609016639_2018-01-26,tco,2020-01-29,building_permit_type,CFC
201609016639_2018-01-26,tco,2020-01-29,num_units,1
201612024018_2018-01-30,tco,2020-01-29,building_permit_number,201612024018
201612024018_2018-01-30,tco,2020-01-29,address,3136 Anza Street
201612024018_2018-01-30,tco,2020-01-29,date_issued,2018/01/30
201612024018_2018-01-30,tco,2020-01-29,building_permit_type,CFC
201612024018_2018-01-30,tco,2020-01-29,num_units,1
201504062845_2018-01-31,tco,2020-01-29,building_permit_number,201504062845
201504062845_2018-01-31,tco,2020-01-29,address,3938 17th Street
201504062845_2018-01-31,tco,2020-01-29,date_issued,2018/01/31
201504062845_2018-01-31,tco,2020-01-29,building_permit_type,CFC
201504062845_2018-01-31,tco,2020-01-29,num_units,1
201406259383_2016-02-06,tco,2020-01-29,building_permit_number,201406259383
201406259383_2016-02-06,tco,2020-01-29,address,800 Indiana Street
201406259383_2016-02-06,tco,2020-01-29,date_issued,2016/02/06
201406259383_2016-02-06,tco,2020-01-29,building_permit_type,Amended TCO
201406259383_2016-02-06,tco,2020-01-29,num_units,42
201404304554_2019-02-13,tco,2020-01-29,building_permit_number,201404304554
201404304554_2019-02-13,tco,2020-01-29,address,41 Tehama Street
201404304554_2019-02-13,tco,2020-01-29,date_issued,2019/02/13
201404304554_2019-02-13,tco,2020-01-29,building_permit_type,Amended TCO
201404304554_2019-02-13,tco,2020-01-29,num_units,16
201406249199_2018-02-15,tco,2020-01-29,building_permit_number,201406249199
201406249199_2018-02-15,tco,2020-01-29,address,255 Fremont Street
201406249199_2018-02-15,tco,2020-01-29,date_issued,2018/02/15
201406249199_2018-02-15,tco,2020-01-29,building_permit_type,Initial TCO
201406249199_2018-02-15,tco,2020-01-29,num_units,120
201312093685_2018-02-27,tco,2020-01-29,building_permit_number,201312093685
201312093685_2018-02-27,tco,2020-01-29,address,580 Hayes Street
201312093685_2018-02-27,tco,2020-01-29,date_issued,2018/02/27
201312093685_2018-02-27,tco,2020-01-29,building_permit_type,Initial TCO
201312093685_2018-02-27,tco,2020-01-29,num_units,24
201208207754_2018-02-01,tco,2020-01-29,building_permit_number,201208207754
201208207754_2018-02-01,tco,2020-01-29,address,160 Russ Street
201208207754_2018-02-01,tco,2020-01-29,date_issued,2018/02/01
201208207754_2018-02-01,tco,2020-01-29,building_permit_type,CFC
201208207754_2018-02-01,tco,2020-01-29,num_units,2
201601227796_2018-02-01,tco,2020-01-29,building_permit_number,201601227796
201601227796_2018-02-01,tco,2020-01-29,address,136B Duncan
201601227796_2018-02-01,tco,2020-01-29,date_issued,2018/02/01
201601227796_2018-02-01,tco,2020-01-29,building_permit_type,CFC
201601227796_2018-02-01,tco,2020-01-29,num_units,1
201506017714_2018-02-01,tco,2020-01-29,building_permit_number,201506017714
201506017714_2018-02-01,tco,2020-01-29,address,97 Saturn Street
201506017714_2018-02-01,tco,2020-01-29,date_issued,2018/02/01
201506017714_2018-02-01,tco,2020-01-29,building_permit_type,CFC
201506017714_2018-02-01,tco,2020-01-29,num_units,1
201412012693_2018-02-02,tco,2020-01-29,building_permit_number,201412012693
201412012693_2018-02-02,tco,2020-01-29,address,50 Lucky Street
201412012693_2018-02-02,tco,2020-01-29,date_issued,2018/02/02
201412012693_2018-02-02,tco,2020-01-29,building_permit_type,CFC
201412012693_2018-02-02,tco,2020-01-29,num_units,1
201604154912_2018-02-08,tco,2020-01-29,building_permit_number,201604154912
201604154912_2018-02-08,tco,2020-01-29,address,3646 16th Street
201604154912_2018-02-08,tco,2020-01-29,date_issued,2018/02/08
201604154912_2018-02-08,tco,2020-01-29,building_permit_type,CFC
201604154912_2018-02-08,tco,2020-01-29,num_units,1
201312093691_2018-02-12,tco,2020-01-29,building_permit_number,201312093691
201312093691_2018-02-12,tco,2020-01-29,address,645 Texas Street
201312093691_2018-02-12,tco,2020-01-29,date_issued,2018/02/12
201312093691_2018-02-12,tco,2020-01-29,building_permit_type,CFC
201312093691_2018-02-12,tco,2020-01-29,num_units,2
201205251254_2018-02-13,tco,2020-01-29,building_permit_number,201205251254
201205251254_2018-02-13,tco,2020-01-29,address,2851 Filbert Street
201205251254_2018-02-13,tco,2020-01-29,date_issued,2018/02/13
201205251254_2018-02-13,tco,2020-01-29,building_permit_type,CFC
201205251254_2018-02-13,tco,2020-01-29,num_units,1
201703302804_2018-02-14,tco,2020-01-29,building_permit_number,201703302804
201703302804_2018-02-14,tco,2020-01-29,address,2237 19th Avenue
201703302804_2018-02-14,tco,2020-01-29,date_issued,2018/02/14
201703302804_2018-02-14,tco,2020-01-29,building_permit_type,CFC
201703302804_2018-02-14,tco,2020-01-29,num_units,1
201508275422_2018-02-14,tco,2020-01-29,building_permit_number,201508275422
201508275422_2018-02-14,tco,2020-01-29,address,166 Palo Alto Avenue
201508275422_2018-02-14,tco,2020-01-29,date_issued,2018/02/14
201508275422_2018-02-14,tco,2020-01-29,building_permit_type,CFC
201508275422_2018-02-14,tco,2020-01-29,num_units,1
201607273540_2018-02-15,tco,2020-01-29,building_permit_number,201607273540
201607273540_2018-02-15,tco,2020-01-29,address,708A Buchanan Street
201607273540_2018-02-15,tco,2020-01-29,date_issued,2018/02/15
201607273540_2018-02-15,tco,2020-01-29,building_permit_type,CFC
201607273540_2018-02-15,tco,2020-01-29,num_units,1
201511061992_2018-02-16,tco,2020-01-29,building_permit_number,201511061992
201511061992_2018-02-16,tco,2020-01-29,address,3250 Laguna Street
201511061992_2018-02-16,tco,2020-01-29,date_issued,2018/02/16
201511061992_2018-02-16,tco,2020-01-29,building_permit_type,CFC
201511061992_2018-02-16,tco,2020-01-29,num_units,2
201412194190_2018-02-22,tco,2020-01-29,building_permit_number,201412194190
201412194190_2018-02-22,tco,2020-01-29,address,127 23rd Avenue
201412194190_2018-02-22,tco,2020-01-29,date_issued,2018/02/22
201412194190_2018-02-22,tco,2020-01-29,building_permit_type,CFC
201412194190_2018-02-22,tco,2020-01-29,num_units,1
201701066618_2018-02-22,tco,2020-01-29,building_permit_number,201701066618
201701066618_2018-02-22,tco,2020-01-29,address,76 Oakwood Street
201701066618_2018-02-22,tco,2020-01-29,date_issued,2018/02/22
201701066618_2018-02-22,tco,2020-01-29,building_permit_type,CFC
201701066618_2018-02-22,tco,2020-01-29,num_units,1
201510159839_2018-02-27,tco,2020-01-29,building_permit_number,201510159839
201510159839_2018-02-27,tco,2020-01-29,address,2121-2123 30th Ave
201510159839_2018-02-27,tco,2020-01-29,date_issued,2018/02/27
201510159839_2018-02-27,tco,2020-01-29,building_permit_type,CFC
201510159839_2018-02-27,tco,2020-01-29,num_units,1
201405064989_2018-02-28,tco,2020-01-29,building_permit_number,201405064989
201405064989_2018-02-28,tco,2020-01-29,address,188 Quane Street
201405064989_2018-02-28,tco,2020-01-29,date_issued,2018/02/28
201405064989_2018-02-28,tco,2020-01-29,building_permit_type,CFC
201405064989_2018-02-28,tco,2020-01-29,num_units,1
201408133775_2018-03-16,tco,2020-01-29,building_permit_number,201408133775
201408133775_2018-03-16,tco,2020-01-29,address,1000 3rd Street
201408133775_2018-03-16,tco,2020-01-29,date_issued,2018/03/16
201408133775_2018-03-16,tco,2020-01-29,building_permit_type,Amended TCO
201408133775_2018-03-16,tco,2020-01-29,num_units,85
201406259383_2018-03-16,tco,2020-01-29,building_permit_number,201406259383
201406259383_2018-03-16,tco,2020-01-29,address,800 Indiana Street
201406259383_2018-03-16,tco,2020-01-29,date_issued,2018/03/16
201406259383_2018-03-16,tco,2020-01-29,building_permit_type,Amended TCO
201406259383_2018-03-16,tco,2020-01-29,num_units,38
201406138394_2018-03-27,tco,2020-01-29,building_permit_number,201406138394
201406138394_2018-03-27,tco,2020-01-29,address,150 Van Ness Avenue
201406138394_2018-03-27,tco,2020-01-29,date_issued,2018/03/27
201406138394_2018-03-27,tco,2020-01-29,building_permit_type,Initial TCO
201406138394_2018-03-27,tco,2020-01-29,num_units,96
201309207325_2018-03-01,tco,2020-01-29,building_permit_number,201309207325
201309207325_2018-03-01,tco,2020-01-29,address,439 Alvarado Street
201309207325_2018-03-01,tco,2020-01-29,date_issued,2018/03/01
201309207325_2018-03-01,tco,2020-01-29,building_permit_type,CFC
201309207325_2018-03-01,tco,2020-01-29,num_units,1
201411242420_2018-03-05,tco,2020-01-29,building_permit_number,201411242420
201411242420_2018-03-05,tco,2020-01-29,address,1042-1046 Jackson St
201411242420_2018-03-05,tco,2020-01-29,date_issued,2018/03/05
201411242420_2018-03-05,tco,2020-01-29,building_permit_type,CFC
201411242420_2018-03-05,tco,2020-01-29,num_units,1
201402259238_2018-03-06,tco,2020-01-29,building_permit_number,201402259238
201402259238_2018-03-06,tco,2020-01-29,address,259 Roosevelt Way
201402259238_2018-03-06,tco,2020-01-29,date_issued,2018/03/06
201402259238_2018-03-06,tco,2020-01-29,building_permit_type,CFC
201402259238_2018-03-06,tco,2020-01-29,num_units,1
201408063204_2018-03-06,tco,2020-01-29,building_permit_number,201408063204
201408063204_2018-03-06,tco,2020-01-29,address,3591 Jackson Street
201408063204_2018-03-06,tco,2020-01-29,date_issued,2018/03/06
201408063204_2018-03-06,tco,2020-01-29,building_permit_type,CFC
201408063204_2018-03-06,tco,2020-01-29,num_units,1
201507141495_2018-03-07,tco,2020-01-29,building_permit_number,201507141495
201507141495_2018-03-07,tco,2020-01-29,address,1198 Valencia Street
201507141495_2018-03-07,tco,2020-01-29,date_issued,2018/03/07
201507141495_2018-03-07,tco,2020-01-29,building_permit_type,CFC
201507141495_2018-03-07,tco,2020-01-29,num_units,49
201303122050_2018-03-07,tco,2020-01-29,building_permit_number,201303122050
201303122050_2018-03-07,tco,2020-01-29,address,910 Carolina Street
201303122050_2018-03-07,tco,2020-01-29,date_issued,2018/03/07
201303122050_2018-03-07,tco,2020-01-29,building_permit_type,CFC
201303122050_2018-03-07,tco,2020-01-29,num_units,1
201605096965_2018-03-12,tco,2020-01-29,building_permit_number,201605096965
201605096965_2018-03-12,tco,2020-01-29,address,1610 La Playa
201605096965_2018-03-12,tco,2020-01-29,date_issued,2018/03/12
201605096965_2018-03-12,tco,2020-01-29,building_permit_type,CFC
201605096965_2018-03-12,tco,2020-01-29,num_units,1
201210041365_2018-03-12,tco,2020-01-29,building_permit_number,201210041365
201210041365_2018-03-12,tco,2020-01-29,address,1580 Golden Gate Ave
201210041365_2018-03-12,tco,2020-01-29,date_issued,2018/03/12
201210041365_2018-03-12,tco,2020-01-29,building_permit_type,CFC
201210041365_2018-03-12,tco,2020-01-29,num_units,2
201510260798_2018-03-13,tco,2020-01-29,building_permit_number,201510260798
201510260798_2018-03-13,tco,2020-01-29,address,735 Taylor Street
201510260798_2018-03-13,tco,2020-01-29,date_issued,2018/03/13
201510260798_2018-03-13,tco,2020-01-29,building_permit_type,CFC
201510260798_2018-03-13,tco,2020-01-29,num_units,7
201406279814_2018-03-16,tco,2020-01-29,building_permit_number,201406279814
201406279814_2018-03-16,tco,2020-01-29,address,2051 3rd Street
201406279814_2018-03-16,tco,2020-01-29,date_issued,2018/03/16
201406279814_2018-03-16,tco,2020-01-29,building_permit_type,CFC
201406279814_2018-03-16,tco,2020-01-29,num_units,93
201802151418_2018-03-21,tco,2020-01-29,building_permit_number,201802151418
201802151418_2018-03-21,tco,2020-01-29,address,736 Leavenworth St
201802151418_2018-03-21,tco,2020-01-29,date_issued,2018/03/21
201802151418_2018-03-21,tco,2020-01-29,building_permit_type,CFC
201802151418_2018-03-21,tco,2020-01-29,num_units,2
201405236581_2018-03-23,tco,2020-01-29,building_permit_number,201405236581
201405236581_2018-03-23,tco,2020-01-29,address,1236 Arguello Blvd
201405236581_2018-03-23,tco,2020-01-29,date_issued,2018/03/23
201405236581_2018-03-23,tco,2020-01-29,building_permit_type,CFC
201405236581_2018-03-23,tco,2020-01-29,num_units,2
201512044204_2018-03-26,tco,2020-01-29,building_permit_number,201512044204
201512044204_2018-03-26,tco,2020-01-29,address,744 Oak Street
201512044204_2018-03-26,tco,2020-01-29,date_issued,2018/03/26
201512044204_2018-03-26,tco,2020-01-29,building_permit_type,CFC
201512044204_2018-03-26,tco,2020-01-29,num_units,1
201608175311_2018-03-27,tco,2020-01-29,building_permit_number,201608175311
201608175311_2018-03-27,tco,2020-01-29,address,1631 Shafter Street
201608175311_2018-03-27,tco,2020-01-29,date_issued,2018/03/27
201608175311_2018-03-27,tco,2020-01-29,building_permit_type,CFC
201608175311_2018-03-27,tco,2020-01-29,num_units,1
201311041054_2018-03-28,tco,2020-01-29,building_permit_number,201311041054
201311041054_2018-03-28,tco,2020-01-29,address,3420 18th Street
201311041054_2018-03-28,tco,2020-01-29,date_issued,2018/03/28
201311041054_2018-03-28,tco,2020-01-29,building_permit_type,CFC
201311041054_2018-03-28,tco,2020-01-29,num_units,16
200203191802_2018-03-28,tco,2020-01-29,building_permit_number,200203191802
200203191802_2018-03-28,tco,2020-01-29,address,65 Hiliritas Avenue
200203191802_2018-03-28,tco,2020-01-29,date_issued,2018/03/28
200203191802_2018-03-28,tco,2020-01-29,building_permit_type,CFC
200203191802_2018-03-28,tco,2020-01-29,num_units,1
200203191797_2018-03-28,tco,2020-01-29,building_permit_number,200203191797
200203191797_2018-03-28,tco,2020-01-29,address,55 Hiliritas Avenue
200203191797_2018-03-28,tco,2020-01-29,date_issued,2018/03/28
200203191797_2018-03-28,tco,2020-01-29,building_permit_type,CFC
200203191797_2018-03-28,tco,2020-01-29,num_units,1
201704244741_2018-03-28,tco,2020-01-29,building_permit_number,201704244741
201704244741_2018-03-28,tco,2020-01-29,address,415 7th Avenue
201704244741_2018-03-28,tco,2020-01-29,date_issued,2018/03/28
201704244741_2018-03-28,tco,2020-01-29,building_permit_type,CFC
201704244741_2018-03-28,tco,2020-01-29,num_units,1
